Rob6,Common name,Scientific name,Endemic,Red Data Status (BirdLife Int),RDL status (in SA),Region,Cliffs,Forest,Woodland,Grassland,Savanna,Thicket,Fynbos,Karoo,Semi-arid,Namib desert,Wetland,Lagoons,Open coast,Marine,Agricultural
784,Miombo Double-collared Sunbird,Cinnyris manoensis,3,5,LC,Southern Africa,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1
783,Southern Double-collared Sunbird,Cinnyris chalybeus,1,5,LC,Southern Africa,0,1,1,0,1,1,3,3,0,0,0,0,0,0,1
785,Greater Double-collared Sunbird,Cinnyris afer,1,5,LC,Southern Africa,0,3,1,0,0,0,3,0,0,0,0,0,0,0,1
782,Neergaards Sunbird,Cinnyris neergaardi,1,4,NT,Southern Africa,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
786,Variable Sunbird,Cinnyris venustus,3,5,LC,Southern Africa,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0
787,White-bellied Sunbird,Cinnyris talatala,3,5,LC,Southern Africa,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1
778,Copper Sunbird,Cinnyris cupreus,3,5,LC,Southern Africa,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
788,Dusky Sunbird,Cinnyris fuscus,2,5,LC,Southern Africa,0,0,0,0,1,0,0,3,3,3,0,0,0,0,1
781,Shelleys Sunbird,Cinnyris shelleyi,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
779,Marico Sunbird,Cinnyris mariquensis,3,5,LC,Southern Africa,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
780,Purple-banded Sunbird,Cinnyris bifasciatus,3,5,LC,Southern Africa,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1
774,Gurneys Sugarbird,Promerops gurneyi,1,5,LC,Southern Africa,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1
773,Cape Sugarbird,Promerops cafer,1,5,LC,Southern Africa,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
798,Red-billed Buffalo-Weaver,Bubalornis niger,3,5,LC,Southern Africa,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1
806,Scaly-feathered Finch,Sporopipes squamifrons,2,5,LC,Southern Africa,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2
799,White-browed Sparrow-Weaver,Plocepasser mahali,3,5,LC,Southern Africa,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2
800,Sociable Weaver,Philetairus socius,1,5,LC,Southern Africa,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1
815,Lesser Masked-Weaver,Ploceus intermedius,3,5,LC,Southern Africa,0,0,2,0,3,0,0,0,0,0,2,0,0,0,1
810,Spectacled Weaver,Ploceus ocularis,3,5,LC,Southern Africa,0,1,3,0,1,0,0,0,0,0,1,0,0,0,1
813,Cape Weaver,Ploceus capensis,1,5,LC,Southern Africa,0,0,0,3,0,0,3,0,0,0,3,0,0,0,2
817,Yellow Weaver,Ploceus subaureus,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1
816,Golden Weaver,Ploceus xanthops,3,5,LC,Southern Africa,0,0,1,1,1,0,0,0,0,0,3,0,0,0,1
818,Southern Brown-throated Weaver,Ploceus xanthopterus,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
814,Southern Masked-Weaver,Ploceus velatus,2,5,LC,Southern Africa,0,0,0,1,3,0,0,1,0,0,2,1,0,0,3
811,Village Weaver,Ploceus cucullatus,3,5,LC,Southern Africa,0,1,1,0,3,0,0,0,0,0,3,0,0,0,1
812,Chestnut Weaver,Ploceus rubiginosus,3,5,LC,Southern Africa,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0
808,Dark-backed Weaver,Ploceus bicolor,3,5,LC,Southern Africa,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
809,Olive-headed Weaver,Ploceus olivaceiceps,3,4,NT,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
819,Red-headed Weaver,Anaplectes melanotis,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
823,Cardinal Quelea,Quelea cardinalis,3,5,LC,Southern Africa,0,0,0,3,1,0,0,0,0,0,3,0,0,0,0
822,Red-headed Quelea,Quelea erythrops,3,5,LC,Southern Africa,0,0,0,3,0,0,0,0,0,0,3,0,0,0,1
821,Red-billed Quelea,Quelea quelea,3,5,LC,Southern Africa,0,0,0,1,3,0,0,0,0,0,3,0,0,0,3
826,Yellow-crowned Bishop,Euplectes afer,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
825,Black-winged Bishop,Euplectes hordeaceus,3,5,LC,Southern Africa,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1
824,Southern Red Bishop,Euplectes orix,3,5,LC,Southern Africa,0,0,0,1,1,0,0,0,0,0,3,0,0,0,1
827,Yellow Bishop,Euplectes capensis,3,5,LC,Southern Africa,0,1,0,2,0,0,3,1,0,0,2,1,0,0,1
828,Fan-tailed Widowbird,Euplectes axillaris,3,5,LC,Southern Africa,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1
830,Yellow-mantled Widowbird,Euplectes macrourus,3,5,LC,Southern Africa,0,0,0,2,1,0,0,0,0,0,3,0,0,0,1
829,White-winged Widowbird,Euplectes albonotatus,3,5,LC,Southern Africa,0,0,0,2,1,0,0,0,0,0,3,0,0,0,1
831,Red-collared Widowbird,Euplectes ardens,3,5,LC,Southern Africa,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1
832,Long-tailed Widowbird,Euplectes progne,3,5,LC,Southern Africa,0,0,0,3,0,0,0,0,0,0,3,0,0,0,2
807,Thick-billed Weaver,Amblyospiza albifrons,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2
853,Locustfinch,Paludipasser locustella,3,4,NT,Southern Africa,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
854,Orange-breasted Waxbill,Sporaeginthus subflavus,3,5,LC,Southern Africa,0,1,0,3,0,0,0,0,0,0,3,0,0,0,2
852,African Quailfinch,Ortygospiza atricollis,3,5,LC,Southern Africa,0,0,0,3,0,0,0,0,0,0,3,0,0,0,2
856,Red-headed Finch,Amadina erythrocephala,2,5,LC,Southern Africa,0,0,0,2,3,0,0,2,0,2,0,0,0,0,2
855,Cut-throat Finch,Amadina fasciata,3,5,LC,Southern Africa,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2
851,Yellow-bellied Waxbill,Coccopygia quartinia,3,5,LC,Southern Africa,0,3,2,2,0,0,0,0,0,0,0,0,0,0,2
850,Swee Waxbill,Coccopygia melanotis,1,5,LC,Southern Africa,0,3,2,2,0,0,0,0,0,0,0,0,0,0,2
835,Green Twinspot,Mandingoa nitidula,3,5,LC,Southern Africa,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2
836,Red-faced Crimsonwing,Cryptospiza reichenovii,3,5,LC,Southern Africa,0,3,0,0,0,0,0,0,0,0,3,0,0,0,2
847,Black-faced Waxbill,Estrilda erythronotos,3,5,LC,Southern Africa,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0
848,Grey Waxbill,Estrilda perreini,3,5,LC,Southern Africa,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
849,Cinderella Waxbill,Estrilda thomensis,2,4,NT,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
846,Common Waxbill,Estrilda astrild,3,5,LC,Southern Africa,0,0,1,3,3,2,2,2,0,0,3,0,0,0,2
837,Lesser Seedcracker,Pyrenestes minor,3,5,LC,Southern Africa,0,1,3,0,0,0,0,0,0,0,3,0,0,0,1
845,Violet-eared Waxbill,Granatina granatina,2,5,LC,Southern Africa,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2
844,Blue Waxbill,Uraeginthus angolensis,3,5,LC,Southern Africa,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3
839,Red-throated Twinspot,Hypargos niveoguttatus,3,5,LC,Southern Africa,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
838,Pink-throated Twinspot,Hypargos margaritatus,1,5,NT s Afr,Southern Africa,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
834,Green-winged Pytilia,Pytilia melba,3,5,LC,Southern Africa,0,0,0,0,3,0,0,0,0,0,3,0,0,0,2
833,Orange-winged Pytilia,Pytilia afra,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
842,Red-billed Firefinch,Lagonosticta senegala,3,5,LC,Southern Africa,0,0,3,0,3,0,0,0,0,0,0,0,0,0,2
843,Brown Firefinch,Lagonosticta nitidula,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0
840,African Firefinch,Lagonosticta rubricata,3,5,LC,Southern Africa,0,1,3,0,0,0,0,0,0,0,2,0,0,0,2
841,Jamesons Firefinch,Lagonosticta rhodopareia,3,5,LC,Southern Africa,0,1,3,0,0,0,0,0,0,0,2,0,0,0,2
857,Bronze Mannikin,Spermestes cucullatus,3,5,LC,Southern Africa,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2
859,Magpie Mannikin,Spermestes fringilloides,3,5,NT,Southern Africa,0,2,3,0,0,0,0,0,0,0,2,0,0,0,2
858,Red-backed Mannikin,Spermestes bicolor,3,5,LC,Southern Africa,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1
860,Pin-tailed Whydah,Vidua macroura,3,5,LC,Southern Africa,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
863,Broad-tailed Paradise-Whydah,Vidua obtusa,3,5,LC,Southern Africa,0,0,0,0,3,0,0,0,0,0,2,0,0,0,2
862,Long-tailed Paradise-Whydah,Vidua paradisaea,3,5,LC,Southern Africa,0,0,3,0,3,0,0,0,0,0,0,0,0,0,2
861,Shaft-tailed Whydah,Vidua regia,2,5,LC,Southern Africa,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2
867,Village Indigobird,Vidua chalybeata,3,5,LC,Southern Africa,0,0,3,0,3,0,0,0,0,0,0,0,0,0,2
864,Dusky Indigobird,Vidua funerea,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
865,Purple Indigobird,Vidua purpurascens,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
0,Twinspot Indigobird,Vidua codringtoni,3,5,LC,Southern Africa,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
820,Cuckoo Finch,Anomalospiza imberbis,3,5,LC,Southern Africa,0,0,0,3,2,0,0,0,0,0,3,0,0,0,2
801,House Sparrow,Passer domesticus,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
802,Great Sparrow,Passer motitensis,2,5,LC,Southern Africa,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
803,Cape Sparrow,Passer melanurus,2,5,LC,Southern Africa,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3
804,Southern Grey-headed Sparrow,Passer diffusus,3,5,LC,Southern Africa,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3
0,Northern Grey-headed Sparrow,Passer griseus,3,5,LC,Southern Africa,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3
805,Yellow-throated Petronia,Petronia superciliaris,3,5,LC,Southern Africa,0,0,3,0,3,0,0,0,0,0,0,0,0,0,2
711,African Pied Wagtail,Motacilla aguimp,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
713,Cape Wagtail,Motacilla capensis,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
714,Yellow Wagtail,Motacilla flava,3,5,LC,Southern Africa,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3
0,Citrine Wagtail,Motacilla citreola,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
715,Grey Wagtail,Motacilla cinerea,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
712,Mountain Wagtail,Motacilla clara,3,5,LC,Southern Africa,0,3,0,0,0,0,0,0,0,0,3,0,0,0,1
726,Golden Pipit,Tmetothylacus tenellus,3,5,LC,Southern Africa,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
728,Yellow-throated Longclaw,Macronyx croceus,3,5,LC,Southern Africa,0,0,0,3,0,0,0,0,0,0,3,0,0,0,2
727,Cape Longclaw,Macronyx capensis,1,5,LC,Southern Africa,0,0,0,3,0,0,0,0,0,0,3,0,0,0,2
730,Rosy-throated Longclaw,Macronyx ameliae,3,5,NT,Southern Africa,0,0,0,3,0,0,0,0,0,0,3,0,0,0,2
725,Yellow-breasted Pipit,Anthus chloris,1,3,VU,Southern Africa,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2
720,Striped Pipit,Anthus lineiventris,3,5,LC,Southern Africa,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1
721,African Rock Pipit,Anthus crenatus,1,5,LC,Southern Africa,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0
716,African Pipit,Anthus cinnamomeus,3,5,LC,Southern Africa,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3
901,Mountain Pipit,Anthus hoeschi,1 (br),5,LC,Southern Africa,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
718,Plain-backed Pipit,Anthus leucophrys,3,5,LC,Southern Africa,0,0,0,3,0,0,0,0,0,0,3,1,1,0,0
719,Buffy Pipit,Anthus vaalensis,3,5,LC,Southern Africa,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2
0,Long-tailed Pipit,Anthus longicaudatus,2,5,LC,Southern Africa,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2
717,Long-billed Pipit,Anthus similis,3,5,LC,Southern Africa,0,0,2,3,3,0,0,0,3,0,0,0,0,0,2
0,Kimberley Pipit,Anthus pseudosimilis,1,5,LC,Southern Africa,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0
909,Wood Pipit,Anthus nyassae,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
724,Short-tailed Pipit,Anthus brachyurus,3,5,LC,Southern Africa,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0
723,Bushveld Pipit,Anthus caffer,3,5,LC,Southern Africa,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
722,Tree Pipit,Anthus trivialis,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
903,Red-throated Pipit,Anthus cervinus,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
868,Common Chaffinch,Fringilla coelebs,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
872,Cape Canary,Serinus canicollis,1,5,LC,Southern Africa,0,2,3,0,0,0,3,0,0,0,0,0,0,0,3
876,Black-headed Canary,Serinus alario,1,5,LC,Southern Africa,0,0,0,0,0,0,0,3,3,2,0,0,0,0,2
869,Yellow-fronted Canary,Crithagra mozambicus,3,5,LC,Southern Africa,0,0,2,0,3,0,0,0,0,0,0,0,0,0,3
870,Black-throated Canary,Crithagra atrogularis,3,5,LC,Southern Africa,0,0,3,0,3,0,0,2,0,0,0,0,0,0,2
871,Lemon-breasted Canary,Crithagra citrinipectus,2,5,LC,Southern Africa,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2
873,Forest Canary,Crithagra scotops,1,5,LC,Southern Africa,0,3,0,0,0,2,2,0,0,0,0,0,0,0,1
878,Yellow Canary,Crithagra flaviventris,2,5,LC,Southern Africa,0,0,0,0,2,0,2,3,0,0,0,1,1,0,2
877,Brimstone Canary,Crithagra sulphuratus,3,5,LC,Southern Africa,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2
879,White-throated Canary,Crithagra albogularis,2,5,LC,Southern Africa,0,0,0,0,2,0,2,3,3,2,0,0,0,0,2
880,Protea Seedeater,Crithagra leucopterus,1,5,LC,Southern Africa,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1
881,Streaky-headed Seedeater,Crithagra gularis,3,5,LC,Southern Africa,0,0,3,0,2,0,2,0,0,0,0,0,0,0,2
882,Black-eared Seedeater,Crithagra mennelli,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
874,Cape Siskin,Crithagra totta,1,5,LC,Southern Africa,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2
875,Drakensberg Siskin,Crithagra symonsi,1,5,LC,Southern Africa,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
887,Lark-like Bunting,Emberiza impetuani,3,5,LC,Southern Africa,0,0,0,3,2,0,0,3,3,3,0,0,0,0,1
886,Cinnamon-breasted Bunting,Emberiza tahapisi,3,5,LC,Southern Africa,0,0,3,2,2,0,0,0,3,0,0,0,0,0,2
885,Cape Bunting,Emberiza capensis,3,5,LC,Southern Africa,0,0,0,0,0,0,3,3,3,2,0,0,0,0,2
884,Golden-breasted Bunting,Emberiza flaviventris,3,5,LC,Southern Africa,0,0,3,0,3,0,0,0,0,0,0,0,0,0,2
